Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,RISK,Unnamed: 1,Unnamed: 2
90362.0,CVE-2016-4072,7.5,High,10.0.236.26,tcp,80.0,PHP 7.0.x < 7.0.5 Multiple Vulnerabilities,"The version of PHP on the remote web server is affected by multiple
vulnerabilities.","According to its banner, the version of PHP running on the remote web
server is 7.0.x prior to 7.0.5. It is, therefore, affected by multiple
vulnerabilities :

  - A buffer over-write condition exists in the finfo_open()
    function due to improper validation of magic files. An
    unauthenticated, remote attacker can exploit this, via a
    crafted file, to cause a denial of service or to execute
    arbitrary code.

  - A flaw exists in the php_snmp_error() function within
    file ext/snmp/snmp.c that is triggered when handling
    format string specifiers. An unauthenticated, remote
    attacker can exploit this, via a crafted SNMP object,
    to cause a denial of service or to execute arbitrary
    code.

  - An invalid memory write error exists when handling
    the path of phar file names that allows an attacker
    to have an unspecified impact.

  - A flaw exists in the mbfl_strcut() function within file
    ext/mbstring/libmbfl/mbfl/mbfilter.c when handling
    negative parameter values. An unauthenticated, remote
    attacker can exploit this to cause a denial of service.

  - An integer overflow condition exists in the
    php_raw_url_encode() function within file
    ext/standard/url.c due to improper validation of
    user-supplied input. An unauthenticated, remote attacker
    can exploit this to have an unspecified impact.

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.",Upgrade to PHP version 7.0.5 or later.,http://php.net/ChangeLog-7.php#7.0.5,"
  Version source    : Server: Apache/2.4.18 (Win32) OpenSSL/1.0.2e PHP/7.0.2, X-Powered-By: PHP/7.0.2
  Installed version : 7.0.2
  Fixed version     : 7.0.5
",,,
90362.0,CVE-2016-4073,7.5,High,10.0.236.26,tcp,80.0,PHP 7.0.x < 7.0.5 Multiple Vulnerabilities,"The version of PHP on the remote web server is affected by multiple
vulnerabilities.","According to its banner, the version of PHP running on the remote web
server is 7.0.x prior to 7.0.5. It is, therefore, affected by multiple
vulnerabilities :

  - A buffer over-write condition exists in the finfo_open()
    function due to improper validation of magic files. An
    unauthenticated, remote attacker can exploit this, via a
    crafted file, to cause a denial of service or to execute
    arbitrary code.

  - A flaw exists in the php_snmp_error() function within
    file ext/snmp/snmp.c that is triggered when handling
    format string specifiers. An unauthenticated, remote
    attacker can exploit this, via a crafted SNMP object,
    to cause a denial of service or to execute arbitrary
    code.

  - An invalid memory write error exists when handling
    the path of phar file names that allows an attacker
    to have an unspecified impact.

  - A flaw exists in the mbfl_strcut() function within file
    ext/mbstring/libmbfl/mbfl/mbfilter.c when handling
    negative parameter values. An unauthenticated, remote
    attacker can exploit this to cause a denial of service.

  - An integer overflow condition exists in the
    php_raw_url_encode() function within file
    ext/standard/url.c due to improper validation of
    user-supplied input. An unauthenticated, remote attacker
    can exploit this to have an unspecified impact.

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.",Upgrade to PHP version 7.0.5 or later.,http://php.net/ChangeLog-7.php#7.0.5,"
  Version source    : Server: Apache/2.4.18 (Win32) OpenSSL/1.0.2e PHP/7.0.2, X-Powered-By: PHP/7.0.2
  Installed version : 7.0.2
  Fixed version     : 7.0.5
",,,
90362.0,CVE-2015-8865,7.5,High,10.0.236.26,tcp,443.0,PHP 7.0.x < 7.0.5 Multiple Vulnerabilities,"The version of PHP on the remote web server is affected by multiple
vulnerabilities.","According to its banner, the version of PHP running on the remote web
server is 7.0.x prior to 7.0.5. It is, therefore, affected by multiple
vulnerabilities :

  - A buffer over-write condition exists in the finfo_open()
    function due to improper validation of magic files. An
    unauthenticated, remote attacker can exploit this, via a
    crafted file, to cause a denial of service or to execute
    arbitrary code.

  - A flaw exists in the php_snmp_error() function within
    file ext/snmp/snmp.c that is triggered when handling
    format string specifiers. An unauthenticated, remote
    attacker can exploit this, via a crafted SNMP object,
    to cause a denial of service or to execute arbitrary
    code.

  - An invalid memory write error exists when handling
    the path of phar file names that allows an attacker
    to have an unspecified impact.

  - A flaw exists in the mbfl_strcut() function within file
    ext/mbstring/libmbfl/mbfl/mbfilter.c when handling
    negative parameter values. An unauthenticated, remote
    attacker can exploit this to cause a denial of service.

  - An integer overflow condition exists in the
    php_raw_url_encode() function within file
    ext/standard/url.c due to improper validation of
    user-supplied input. An unauthenticated, remote attacker
    can exploit this to have an unspecified impact.

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.",Upgrade to PHP version 7.0.5 or later.,http://php.net/ChangeLog-7.php#7.0.5,"
  Version source    : Server: Apache/2.4.18 (Win32) OpenSSL/1.0.2e PHP/7.0.2, X-Powered-By: PHP/7.0.2
  Installed version : 7.0.2
  Fixed version     : 7.0.5
",,,
90362.0,CVE-2016-4070,7.5,High,10.0.236.26,tcp,443.0,PHP 7.0.x < 7.0.5 Multiple Vulnerabilities,"The version of PHP on the remote web server is affected by multiple
vulnerabilities.","According to its banner, the version of PHP running on the remote web
server is 7.0.x prior to 7.0.5. It is, therefore, affected by multiple
vulnerabilities :

  - A buffer over-write condition exists in the finfo_open()
    function due to improper validation of magic files. An
    unauthenticated, remote attacker can exploit this, via a
    crafted file, to cause a denial of service or to execute
    arbitrary code.

  - A flaw exists in the php_snmp_error() function within
    file ext/snmp/snmp.c that is triggered when handling
    format string specifiers. An unauthenticated, remote
    attacker can exploit this, via a crafted SNMP object,
    to cause a denial of service or to execute arbitrary
    code.

  - An invalid memory write error exists when handling
    the path of phar file names that allows an attacker
    to have an unspecified impact.

  - A flaw exists in the mbfl_strcut() function within file
    ext/mbstring/libmbfl/mbfl/mbfilter.c when handling
    negative parameter values. An unauthenticated, remote
    attacker can exploit this to cause a denial of service.

  - An integer overflow condition exists in the
    php_raw_url_encode() function within file
    ext/standard/url.c due to improper validation of
    user-supplied input. An unauthenticated, remote attacker
    can exploit this to have an unspecified impact.

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.",Upgrade to PHP version 7.0.5 or later.,http://php.net/ChangeLog-7.php#7.0.5,"
  Version source    : Server: Apache/2.4.18 (Win32) OpenSSL/1.0.2e PHP/7.0.2, X-Powered-By: PHP/7.0.2
  Installed version : 7.0.2
  Fixed version     : 7.0.5
",,,
90362.0,CVE-2016-4071,7.5,High,10.0.236.26,tcp,443.0,PHP 7.0.x < 7.0.5 Multiple Vulnerabilities,"The version of PHP on the remote web server is affected by multiple
vulnerabilities.","According to its banner, the version of PHP running on the remote web
server is 7.0.x prior to 7.0.5. It is, therefore, affected by multiple
vulnerabilities :

  - A buffer over-write condition exists in the finfo_open()
    function due to improper validation of magic files. An
    unauthenticated, remote attacker can exploit this, via a
    crafted file, to cause a denial of service or to execute
    arbitrary code.

  - A flaw exists in the php_snmp_error() function within
    file ext/snmp/snmp.c that is triggered when handling
    format string specifiers. An unauthenticated, remote
    attacker can exploit this, via a crafted SNMP object,
    to cause a denial of service or to execute arbitrary
    code.

  - An invalid memory write error exists when handling
    the path of phar file names that allows an attacker
    to have an unspecified impact.

  - A flaw exists in the mbfl_strcut() function within file
    ext/mbstring/libmbfl/mbfl/mbfilter.c when handling
    negative parameter values. An unauthenticated, remote
    attacker can exploit this to cause a denial of service.

  - An integer overflow condition exists in the
    php_raw_url_encode() function within file
    ext/standard/url.c due to improper validation of
    user-supplied input. An unauthenticated, remote attacker
    can exploit this to have an unspecified impact.

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.",Upgrade to PHP version 7.0.5 or later.,http://php.net/ChangeLog-7.php#7.0.5,"
  Version source    : Server: Apache/2.4.18 (Win32) OpenSSL/1.0.2e PHP/7.0.2, X-Powered-By: PHP/7.0.2
  Installed version : 7.0.2
  Fixed version     : 7.0.5
",,,
90362.0,CVE-2016-4072,7.5,High,10.0.236.26,tcp,443.0,PHP 7.0.x < 7.0.5 Multiple Vulnerabilities,"The version of PHP on the remote web server is affected by multiple
vulnerabilities.","According to its banner, the version of PHP running on the remote web
server is 7.0.x prior to 7.0.5. It is, therefore, affected by multiple
vulnerabilities :

  - A buffer over-write condition exists in the finfo_open()
    function due to improper validation of magic files. An
    unauthenticated, remote attacker can exploit this, via a
    crafted file, to cause a denial of service or to execute
    arbitrary code.

  - A flaw exists in the php_snmp_error() function within
    file ext/snmp/snmp.c that is triggered when handling
    format string specifiers. An unauthenticated, remote
    attacker can exploit this, via a crafted SNMP object,
    to cause a denial of service or to execute arbitrary
    code.

  - An invalid memory write error exists when handling
    the path of phar file names that allows an attacker
    to have an unspecified impact.

  - A flaw exists in the mbfl_strcut() function within file
    ext/mbstring/libmbfl/mbfl/mbfilter.c when handling
    negative parameter values. An unauthenticated, remote
    attacker can exploit this to cause a denial of service.

  - An integer overflow condition exists in the
    php_raw_url_encode() function within file
    ext/standard/url.c due to improper validation of
    user-supplied input. An unauthenticated, remote attacker
    can exploit this to have an unspecified impact.

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.",Upgrade to PHP version 7.0.5 or later.,http://php.net/ChangeLog-7.php#7.0.5,"
  Version source    : Server: Apache/2.4.18 (Win32) OpenSSL/1.0.2e PHP/7.0.2, X-Powered-By: PHP/7.0.2
  Installed version : 7.0.2
  Fixed version     : 7.0.5
",,,
90362.0,CVE-2016-4073,7.5,High,10.0.236.26,tcp,443.0,PHP 7.0.x < 7.0.5 Multiple Vulnerabilities,"The version of PHP on the remote web server is affected by multiple
vulnerabilities.","According to its banner, the version of PHP running on the remote web
server is 7.0.x prior to 7.0.5. It is, therefore, affected by multiple
vulnerabilities :

  - A buffer over-write condition exists in the finfo_open()
    function due to improper validation of magic files. An
    unauthenticated, remote attacker can exploit this, via a
    crafted file, to cause a denial of service or to execute
    arbitrary code.

  - A flaw exists in the php_snmp_error() function within
    file ext/snmp/snmp.c that is triggered when handling
    format string specifiers. An unauthenticated, remote
    attacker can exploit this, via a crafted SNMP object,
    to cause a denial of service or to execute arbitrary
    code.

  - An invalid memory write error exists when handling
    the path of phar file names that allows an attacker
    to have an unspecified impact.

  - A flaw exists in the mbfl_strcut() function within file
    ext/mbstring/libmbfl/mbfl/mbfilter.c when handling
    negative parameter values. An unauthenticated, remote
    attacker can exploit this to cause a denial of service.

  - An integer overflow condition exists in the
    php_raw_url_encode() function within file
    ext/standard/url.c due to improper validation of
    user-supplied input. An unauthenticated, remote attacker
    can exploit this to have an unspecified impact.

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.",Upgrade to PHP version 7.0.5 or later.,http://php.net/ChangeLog-7.php#7.0.5,"
  Version source    : Server: Apache/2.4.18 (Win32) OpenSSL/1.0.2e PHP/7.0.2, X-Powered-By: PHP/7.0.2
  Installed version : 7.0.2
  Fixed version     : 7.0.5
",,,
90922.0,CVE-2016-3074,7.5,High,10.0.236.26,tcp,80.0,PHP 7.0.x < 7.0.6 Multiple Vulnerabilities,"The version of PHP running on the remote web server is affected by
multiple vulnerabilities.","According to its banner, the version of PHP running on the remote web
server is 7.0.x prior to 7.0.6. It is, therefore, affected by multiple
vulnerabilities :

  - A signedness error exists in the GD Graphics library
    within file gd_gd2.c due to improper validation of
    user-supplied input when handling compressed GD2 data.
    An unauthenticated, remote attacker can exploit this to
    cause a heap-based buffer overflow, resulting in a
    denial of service condition or the execution of
    arbitrary code. (CVE-2016-3074)

  - An integer overflow condition exists in ZipArchive in
    the getFromIndex() and getFromName() functions due to
    improper validation of user-supplied input when handling
    specially crafted ZIP files. An unauthenticated, remote
    attacker can exploit this to cause a heap-based buffer
    overflow, resulting in a denial of service condition or
    the execution of arbitrary code. (CVE-2016-3078)

  - An out-of-bounds read error exists within file
    ext/intl/grapheme/grapheme_string.c when handling
    negative offsets in the zif_grapheme_stripos() function.
    An unauthenticated, remote attacker can exploit this to
    cause a denial of service condition or disclose memory
    contents.

  - An out-of-bounds read error exists in the php_str2num()
    function within file ext/bcmath/bcmath.c when handling
    negative scales. An unauthenticated, remote attacker can
    exploit this to cause a denial of service condition or
    the disclosure of memory contents.

  - An out-of-bounds read error exists in the
    exif_read_data() function within file ext/exif/exif.c
    when handling exif headers. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition or the disclosure of memory contents.

  - A flaw exists in the xml_parse_into_struct() function
    within file ext/xml/xml.c when handling specially
    crafted XML contents. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition.

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.",Upgrade to PHP version 7.0.6 or later.,http://php.net/ChangeLog-7.php#7.0.6,"
  Version source    : Server: Apache/2.4.18 (Win32) OpenSSL/1.0.2e PHP/7.0.2, X-Powered-By: PHP/7.0.2
  Installed version : 7.0.2
  Fixed version     : 7.0.6
",,,
90922.0,CVE-2016-3078,7.5,High,10.0.236.26,tcp,80.0,PHP 7.0.x < 7.0.6 Multiple Vulnerabilities,"The version of PHP running on the remote web server is affected by
multiple vulnerabilities.","According to its banner, the version of PHP running on the remote web
server is 7.0.x prior to 7.0.6. It is, therefore, affected by multiple
vulnerabilities :

  - A signedness error exists in the GD Graphics library
    within file gd_gd2.c due to improper validation of
    user-supplied input when handling compressed GD2 data.
    An unauthenticated, remote attacker can exploit this to
    cause a heap-based buffer overflow, resulting in a
    denial of service condition or the execution of
    arbitrary code. (CVE-2016-3074)

  - An integer overflow condition exists in ZipArchive in
    the getFromIndex() and getFromName() functions due to
    improper validation of user-supplied input when handling
    specially crafted ZIP files. An unauthenticated, remote
    attacker can exploit this to cause a heap-based buffer
    overflow, resulting in a denial of service condition or
    the execution of arbitrary code. (CVE-2016-3078)

  - An out-of-bounds read error exists within file
    ext/intl/grapheme/grapheme_string.c when handling
    negative offsets in the zif_grapheme_stripos() function.
    An unauthenticated, remote attacker can exploit this to
    cause a denial of service condition or disclose memory
    contents.

  - An out-of-bounds read error exists in the php_str2num()
    function within file ext/bcmath/bcmath.c when handling
    negative scales. An unauthenticated, remote attacker can
    exploit this to cause a denial of service condition or
    the disclosure of memory contents.

  - An out-of-bounds read error exists in the
    exif_read_data() function within file ext/exif/exif.c
    when handling exif headers. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition or the disclosure of memory contents.

  - A flaw exists in the xml_parse_into_struct() function
    within file ext/xml/xml.c when handling specially
    crafted XML contents. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition.

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.",Upgrade to PHP version 7.0.6 or later.,http://php.net/ChangeLog-7.php#7.0.6,"
  Version source    : Server: Apache/2.4.18 (Win32) OpenSSL/1.0.2e PHP/7.0.2, X-Powered-By: PHP/7.0.2
  Installed version : 7.0.2
  Fixed version     : 7.0.6
",,,
90922.0,CVE-2016-4537,7.5,High,10.0.236.26,tcp,80.0,PHP 7.0.x < 7.0.6 Multiple Vulnerabilities,"The version of PHP running on the remote web server is affected by
multiple vulnerabilities.","According to its banner, the version of PHP running on the remote web
server is 7.0.x prior to 7.0.6. It is, therefore, affected by multiple
vulnerabilities :

  - A signedness error exists in the GD Graphics library
    within file gd_gd2.c due to improper validation of
    user-supplied input when handling compressed GD2 data.
    An unauthenticated, remote attacker can exploit this to
    cause a heap-based buffer overflow, resulting in a
    denial of service condition or the execution of
    arbitrary code. (CVE-2016-3074)

  - An integer overflow condition exists in ZipArchive in
    the getFromIndex() and getFromName() functions due to
    improper validation of user-supplied input when handling
    specially crafted ZIP files. An unauthenticated, remote
    attacker can exploit this to cause a heap-based buffer
    overflow, resulting in a denial of service condition or
    the execution of arbitrary code. (CVE-2016-3078)

  - An out-of-bounds read error exists within file
    ext/intl/grapheme/grapheme_string.c when handling
    negative offsets in the zif_grapheme_stripos() function.
    An unauthenticated, remote attacker can exploit this to
    cause a denial of service condition or disclose memory
    contents.

  - An out-of-bounds read error exists in the php_str2num()
    function within file ext/bcmath/bcmath.c when handling
    negative scales. An unauthenticated, remote attacker can
    exploit this to cause a denial of service condition or
    the disclosure of memory contents.

  - An out-of-bounds read error exists in the
    exif_read_data() function within file ext/exif/exif.c
    when handling exif headers. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition or the disclosure of memory contents.

  - A flaw exists in the xml_parse_into_struct() function
    within file ext/xml/xml.c when handling specially
    crafted XML contents. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition.

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.",Upgrade to PHP version 7.0.6 or later.,http://php.net/ChangeLog-7.php#7.0.6,"
  Version source    : Server: Apache/2.4.18 (Win32) OpenSSL/1.0.2e PHP/7.0.2, X-Powered-By: PHP/7.0.2
  Installed version : 7.0.2
  Fixed version     : 7.0.6
",,,
90922.0,CVE-2016-4538,7.5,High,10.0.236.26,tcp,80.0,PHP 7.0.x < 7.0.6 Multiple Vulnerabilities,"The version of PHP running on the remote web server is affected by
multiple vulnerabilities.","According to its banner, the version of PHP running on the remote web
server is 7.0.x prior to 7.0.6. It is, therefore, affected by multiple
vulnerabilities :

  - A signedness error exists in the GD Graphics library
    within file gd_gd2.c due to improper validation of
    user-supplied input when handling compressed GD2 data.
    An unauthenticated, remote attacker can exploit this to
    cause a heap-based buffer overflow, resulting in a
    denial of service condition or the execution of
    arbitrary code. (CVE-2016-3074)

  - An integer overflow condition exists in ZipArchive in
    the getFromIndex() and getFromName() functions due to
    improper validation of user-supplied input when handling
    specially crafted ZIP files. An unauthenticated, remote
    attacker can exploit this to cause a heap-based buffer
    overflow, resulting in a denial of service condition or
    the execution of arbitrary code. (CVE-2016-3078)

  - An out-of-bounds read error exists within file
    ext/intl/grapheme/grapheme_string.c when handling
    negative offsets in the zif_grapheme_stripos() function.
    An unauthenticated, remote attacker can exploit this to
    cause a denial of service condition or disclose memory
    contents.

  - An out-of-bounds read error exists in the php_str2num()
    function within file ext/bcmath/bcmath.c when handling
    negative scales. An unauthenticated, remote attacker can
    exploit this to cause a denial of service condition or
    the disclosure of memory contents.

  - An out-of-bounds read error exists in the
    exif_read_data() function within file ext/exif/exif.c
    when handling exif headers. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition or the disclosure of memory contents.

  - A flaw exists in the xml_parse_into_struct() function
    within file ext/xml/xml.c when handling specially
    crafted XML contents. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition.

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.",Upgrade to PHP version 7.0.6 or later.,http://php.net/ChangeLog-7.php#7.0.6,"
  Version source    : Server: Apache/2.4.18 (Win32) OpenSSL/1.0.2e PHP/7.0.2, X-Powered-By: PHP/7.0.2
  Installed version : 7.0.2
  Fixed version     : 7.0.6
",,,
90922.0,CVE-2016-4539,7.5,High,10.0.236.26,tcp,80.0,PHP 7.0.x < 7.0.6 Multiple Vulnerabilities,"The version of PHP running on the remote web server is affected by
multiple vulnerabilities.","According to its banner, the version of PHP running on the remote web
server is 7.0.x prior to 7.0.6. It is, therefore, affected by multiple
vulnerabilities :

  - A signedness error exists in the GD Graphics library
    within file gd_gd2.c due to improper validation of
    user-supplied input when handling compressed GD2 data.
    An unauthenticated, remote attacker can exploit this to
    cause a heap-based buffer overflow, resulting in a
    denial of service condition or the execution of
    arbitrary code. (CVE-2016-3074)

  - An integer overflow condition exists in ZipArchive in
    the getFromIndex() and getFromName() functions due to
    improper validation of user-supplied input when handling
    specially crafted ZIP files. An unauthenticated, remote
    attacker can exploit this to cause a heap-based buffer
    overflow, resulting in a denial of service condition or
    the execution of arbitrary code. (CVE-2016-3078)

  - An out-of-bounds read error exists within file
    ext/intl/grapheme/grapheme_string.c when handling
    negative offsets in the zif_grapheme_stripos() function.
    An unauthenticated, remote attacker can exploit this to
    cause a denial of service condition or disclose memory
    contents.

  - An out-of-bounds read error exists in the php_str2num()
    function within file ext/bcmath/bcmath.c when handling
    negative scales. An unauthenticated, remote attacker can
    exploit this to cause a denial of service condition or
    the disclosure of memory contents.

  - An out-of-bounds read error exists in the
    exif_read_data() function within file ext/exif/exif.c
    when handling exif headers. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition or the disclosure of memory contents.

  - A flaw exists in the xml_parse_into_struct() function
    within file ext/xml/xml.c when handling specially
    crafted XML contents. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition.

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.",Upgrade to PHP version 7.0.6 or later.,http://php.net/ChangeLog-7.php#7.0.6,"
  Version source    : Server: Apache/2.4.18 (Win32) OpenSSL/1.0.2e PHP/7.0.2, X-Powered-By: PHP/7.0.2
  Installed version : 7.0.2
  Fixed version     : 7.0.6
",,,
90922.0,CVE-2016-4540,7.5,High,10.0.236.26,tcp,80.0,PHP 7.0.x < 7.0.6 Multiple Vulnerabilities,"The version of PHP running on the remote web server is affected by
multiple vulnerabilities.","According to its banner, the version of PHP running on the remote web
server is 7.0.x prior to 7.0.6. It is, therefore, affected by multiple
vulnerabilities :

  - A signedness error exists in the GD Graphics library
    within file gd_gd2.c due to improper validation of
    user-supplied input when handling compressed GD2 data.
    An unauthenticated, remote attacker can exploit this to
    cause a heap-based buffer overflow, resulting in a
    denial of service condition or the execution of
    arbitrary code. (CVE-2016-3074)

  - An integer overflow condition exists in ZipArchive in
    the getFromIndex() and getFromName() functions due to
    improper validation of user-supplied input when handling
    specially crafted ZIP files. An unauthenticated, remote
    attacker can exploit this to cause a heap-based buffer
    overflow, resulting in a denial of service condition or
    the execution of arbitrary code. (CVE-2016-3078)

  - An out-of-bounds read error exists within file
    ext/intl/grapheme/grapheme_string.c when handling
    negative offsets in the zif_grapheme_stripos() function.
    An unauthenticated, remote attacker can exploit this to
    cause a denial of service condition or disclose memory
    contents.

  - An out-of-bounds read error exists in the php_str2num()
    function within file ext/bcmath/bcmath.c when handling
    negative scales. An unauthenticated, remote attacker can
    exploit this to cause a denial of service condition or
    the disclosure of memory contents.

  - An out-of-bounds read error exists in the
    exif_read_data() function within file ext/exif/exif.c
    when handling exif headers. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition or the disclosure of memory contents.

  - A flaw exists in the xml_parse_into_struct() function
    within file ext/xml/xml.c when handling specially
    crafted XML contents. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition.

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.",Upgrade to PHP version 7.0.6 or later.,http://php.net/ChangeLog-7.php#7.0.6,"
  Version source    : Server: Apache/2.4.18 (Win32) OpenSSL/1.0.2e PHP/7.0.2, X-Powered-By: PHP/7.0.2
  Installed version : 7.0.2
  Fixed version     : 7.0.6
",,,
90922.0,CVE-2016-4541,7.5,High,10.0.236.26,tcp,80.0,PHP 7.0.x < 7.0.6 Multiple Vulnerabilities,"The version of PHP running on the remote web server is affected by
multiple vulnerabilities.","According to its banner, the version of PHP running on the remote web
server is 7.0.x prior to 7.0.6. It is, therefore, affected by multiple
vulnerabilities :

  - A signedness error exists in the GD Graphics library
    within file gd_gd2.c due to improper validation of
    user-supplied input when handling compressed GD2 data.
    An unauthenticated, remote attacker can exploit this to
    cause a heap-based buffer overflow, resulting in a
    denial of service condition or the execution of
    arbitrary code. (CVE-2016-3074)

  - An integer overflow condition exists in ZipArchive in
    the getFromIndex() and getFromName() functions due to
    improper validation of user-supplied input when handling
    specially crafted ZIP files. An unauthenticated, remote
    attacker can exploit this to cause a heap-based buffer
    overflow, resulting in a denial of service condition or
    the execution of arbitrary code. (CVE-2016-3078)

  - An out-of-bounds read error exists within file
    ext/intl/grapheme/grapheme_string.c when handling
    negative offsets in the zif_grapheme_stripos() function.
    An unauthenticated, remote attacker can exploit this to
    cause a denial of service condition or disclose memory
    contents.

  - An out-of-bounds read error exists in the php_str2num()
    function within file ext/bcmath/bcmath.c when handling
    negative scales. An unauthenticated, remote attacker can
    exploit this to cause a denial of service condition or
    the disclosure of memory contents.

  - An out-of-bounds read error exists in the
    exif_read_data() function within file ext/exif/exif.c
    when handling exif headers. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition or the disclosure of memory contents.

  - A flaw exists in the xml_parse_into_struct() function
    within file ext/xml/xml.c when handling specially
    crafted XML contents. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition.

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.",Upgrade to PHP version 7.0.6 or later.,http://php.net/ChangeLog-7.php#7.0.6,"
  Version source    : Server: Apache/2.4.18 (Win32) OpenSSL/1.0.2e PHP/7.0.2, X-Powered-By: PHP/7.0.2
  Installed version : 7.0.2
  Fixed version     : 7.0.6
",,,
90922.0,CVE-2016-4542,7.5,High,10.0.236.26,tcp,80.0,PHP 7.0.x < 7.0.6 Multiple Vulnerabilities,"The version of PHP running on the remote web server is affected by
multiple vulnerabilities.","According to its banner, the version of PHP running on the remote web
server is 7.0.x prior to 7.0.6. It is, therefore, affected by multiple
vulnerabilities :

  - A signedness error exists in the GD Graphics library
    within file gd_gd2.c due to improper validation of
    user-supplied input when handling compressed GD2 data.
    An unauthenticated, remote attacker can exploit this to
    cause a heap-based buffer overflow, resulting in a
    denial of service condition or the execution of
    arbitrary code. (CVE-2016-3074)

  - An integer overflow condition exists in ZipArchive in
    the getFromIndex() and getFromName() functions due to
    improper validation of user-supplied input when handling
    specially crafted ZIP files. An unauthenticated, remote
    attacker can exploit this to cause a heap-based buffer
    overflow, resulting in a denial of service condition or
    the execution of arbitrary code. (CVE-2016-3078)

  - An out-of-bounds read error exists within file
    ext/intl/grapheme/grapheme_string.c when handling
    negative offsets in the zif_grapheme_stripos() function.
    An unauthenticated, remote attacker can exploit this to
    cause a denial of service condition or disclose memory
    contents.

  - An out-of-bounds read error exists in the php_str2num()
    function within file ext/bcmath/bcmath.c when handling
    negative scales. An unauthenticated, remote attacker can
    exploit this to cause a denial of service condition or
    the disclosure of memory contents.

  - An out-of-bounds read error exists in the
    exif_read_data() function within file ext/exif/exif.c
    when handling exif headers. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition or the disclosure of memory contents.

  - A flaw exists in the xml_parse_into_struct() function
    within file ext/xml/xml.c when handling specially
    crafted XML contents. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition.

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.",Upgrade to PHP version 7.0.6 or later.,http://php.net/ChangeLog-7.php#7.0.6,"
  Version source    : Server: Apache/2.4.18 (Win32) OpenSSL/1.0.2e PHP/7.0.2, X-Powered-By: PHP/7.0.2
  Installed version : 7.0.2
  Fixed version     : 7.0.6
",,,
